Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Net total
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,16:50:00,Ewallet,339.49,28.668081440547972,136.43999999999994,5.7,475.92999999999995
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:22:00,Credit card,41.69,20.469286531858078,10.730000000000004,6.3,52.42
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:46:00,Cash,80.21,38.91089108910892,51.09000000000002,6.0,131.3
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,18:08:00,Credit card,112.96,21.718641718641727,31.340000000000018,8.0,144.3
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:02:00,Credit card,303.16,33.687687293566945,154.01,4.2,457.17
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,13:07:00,Cash,69.0,26.10837438423645,24.379999999999995,9.6,93.38
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52:00,Cash,77.0,39.00990099009901,49.25,6.1,126.25
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,20:32:00,Ewallet,479.54,39.36244199132557,311.29,5.6,790.83
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24:00,Cash,124.13,28.824541284403676,50.27000000000001,8.3,174.4
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,16:06:00,Ewallet,246.49,34.96992401857324,132.55,7.8,379.04
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,14:14:00,Credit card,20.42,33.31156107119529,10.2,4.1,30.62
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:36:00,Cash,279.42,20.637355146557592,72.65999999999997,8.8,352.08
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:08:00,Ewallet,39.52,22.204724409448808,11.279999999999994,4.1,50.8
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,16:09:00,Credit card,411.28,21.21978316668582,110.77999999999997,9.0,522.06
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33:00,Ewallet,425.44,26.025872861315904,149.68,5.5,575.12
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18:00,Credit card,40.91,25.550500454959064,14.040000000000006,9.3,54.95
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55:00,Credit card,109.02,39.90408467008434,72.39,5.6,181.41
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15:00,Ewallet,314.69,23.687465140529138,97.68,9.7,412.37
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06:00,Credit card,30.61,34.04438698556345,15.799999999999997,4.0,46.41
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21:00,Credit card,217.43,20.703865791393138,56.76999999999998,9.2,274.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48:00,Credit card,592.76,39.122933141624735,380.94000000000005,4.9,973.7
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52:00,Credit card,451.9,30.283863005245294,196.29999999999995,9.3,648.1999999999999
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28:00,Credit card,56.26,39.648144175069724,36.96,6.6,93.22
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26:00,Ewallet,33.79,37.840323767476086,20.57,4.3,54.36
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24:00,Cash,44.26,27.28766223098407,16.61,5.5,60.87
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15:00,Cash,190.62,22.164148632094722,54.27999999999997,8.1,244.89999999999998
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50:00,Credit card,72.1,22.289286484156076,20.680000000000007,9.8,92.78
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38:00,Ewallet,337.07,22.235551966778175,96.38,9.4,433.45
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45:00,Ewallet,89.39,35.25278864261915,48.67,7.9,138.06
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30:00,Ewallet,149.99,37.918046357615886,91.60999999999999,5.1,241.6
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23:00,Ewallet,317.84,32.62247472070889,153.89000000000004,6.9,471.73
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27:00,Cash,317.09,28.038761801016705,123.55000000000001,8.0,440.64
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12:00,Cash,422.08,37.957695756346375,258.2300000000001,8.0,680.3100000000001
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36:00,Cash,229.82,25.835807409319738,80.06,4.2,309.88
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,18:41:00,Credit card,143.44,23.030693281820138,42.920000000000016,8.5,186.36
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,17:12:00,Cash,157.76,21.481186541907228,43.16,9.0,200.92
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38:00,Cash,12.41,30.084507042253524,5.34,8.6,17.75
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33:00,Ewallet,417.98,32.77902862656802,203.81999999999994,6.0,621.8
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,14:38:00,Ewallet,62.41,27.43023255813954,23.590000000000003,6.2,86.0
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,18:06:00,Credit card,293.05,27.21063089915548,109.54999999999995,5.0,402.59999999999997
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52:00,Credit card,230.29,29.108819455133144,94.56000000000003,6.5,324.85
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00:00,Cash,74.74,21.450341565948513,20.41000000000001,6.0,95.15
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57:00,Cash,308.8,20.60880296174413,80.15999999999997,5.0,388.96
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:45:00,Ewallet,323.75,23.94521706446157,101.93,5.0,425.68
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15:00,Cash,212.74,33.11745472837021,105.33999999999997,9.2,318.08
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29:00,Ewallet,173.68,35.92089728453365,97.36000000000001,9.6,271.04
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:03:00,Credit card,275.72,28.31738768718801,108.91999999999996,8.4,384.64
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35:00,Credit card,153.33,34.97455470737913,82.46999999999997,6.0,235.79999999999998
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32:00,Ewallet,142.43,32.67630932123274,69.13,6.7,211.56
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10:00,Credit card,62.24,34.73154362416107,33.12,4.1,95.36
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15:00,Cash,7.55,25.762045231071777,2.62,5.9,10.17
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05:00,Cash,138.24,32.93552612429049,67.88999999999999,8.7,206.13
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36:00,Credit card,279.61,33.51483735971086,140.95,4.5,420.56
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15:00,Credit card,57.11,35.13175829168561,30.930000000000007,6.6,88.04
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53:00,Credit card,450.91,30.521271514198983,198.07999999999998,7.7,648.99
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37:00,Credit card,86.67,30.014534883720927,37.17,8.5,123.84
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27:00,Cash,410.49,36.799076212471135,239.01,5.2,649.5
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42:00,Credit card,511.93,31.025330099703584,230.27000000000004,4.3,742.2
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:43:00,Cash,66.94,20.762310606060613,17.540000000000006,7.6,84.48
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37:00,Cash,153.87,38.52085664056257,96.41,9.5,250.28
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34:00,Cash,64.14,32.34177215189873,30.659999999999997,4.1,94.8
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42:00,Ewallet,60.76,33.45016429353779,30.54,9.2,91.3
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01:00,Ewallet,185.12,35.07067447651782,99.98999999999995,5.4,285.10999999999996
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44:00,Cash,34.22,34.66972126765941,18.160000000000004,5.8,52.38
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34:00,Ewallet,132.86,31.053450960041506,59.839999999999975,5.6,192.7
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08:00,Credit card,198.14,26.00642318321011,69.64000000000004,5.1,267.78000000000003
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01:00,Cash,372.82,33.27009128333631,185.87999999999994,5.8,558.6999999999999
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40:00,Ewallet,135.68,22.610084417065927,39.639999999999986,5.0,175.32
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21:00,Cash,123.52,20.729046335515335,32.3,7.9,155.82
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38:00,Cash,43.34,28.126036484245432,16.959999999999994,6.0,60.3
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16:00,Credit card,55.33,29.908791487205473,23.61,5.0,78.94
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15:00,Credit card,22.46,24.478816408876927,7.279999999999998,8.9,29.74
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43:00,Cash,13.96,34.52157598499062,7.359999999999999,5.9,21.32
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32:00,Credit card,197.56,29.778915191583145,83.78000000000003,5.9,281.34000000000003
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08:00,Ewallet,51.36,29.893529893529898,21.900000000000006,9.7,73.26
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08:00,Credit card,15.58,30.38427167113494,6.799999999999999,8.6,22.38
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38:00,Cash,521.18,20.542139285278697,134.74,4.0,655.92
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11:00,Cash,359.32,39.56945845946854,235.27999999999992,4.2,594.5999999999999
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05:00,Cash,52.86,28.663967611336027,21.239999999999995,9.2,74.1
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12:00,Ewallet,142.29,27.756904955320884,54.670000000000016,9.2,196.96
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42:00,Ewallet,295.2,20.715494319555233,77.13,5.0,372.33
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58:00,Ewallet,321.67,39.066111005872315,206.22999999999996,10.0,527.9
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21:00,Ewallet,291.42,39.255862428348095,188.32999999999998,8.8,479.75
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52:00,Cash,232.16,29.346602148574206,96.42999999999998,4.2,328.59
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31:00,Cash,121.55,28.059895833333336,47.41000000000001,6.3,168.96
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35:00,Cash,84.83,25.088308018368068,28.409999999999997,8.2,113.24
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51:00,Cash,265.58,23.14059153788274,79.96000000000004,5.1,345.54
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35:00,Cash,262.99,38.64977721790655,165.68,5.0,428.67
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24:00,Ewallet,59.54,30.984119624434914,26.729999999999997,7.0,86.27
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06:00,Ewallet,16.42,35.658307210031346,9.099999999999998,7.8,25.52
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55:00,Credit card,67.29,33.7174940898345,34.22999999999999,4.3,101.52
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42:00,Cash,239.1,33.11701026602143,118.39000000000001,7.0,357.49
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30:00,Cash,171.57,28.14423922603343,67.20000000000002,6.6,238.77
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11:00,Ewallet,63.38,37.51355614709652,38.050000000000004,7.3,101.43
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48:00,Credit card,551.16,23.898155307632834,173.08000000000004,6.5,724.24
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36:00,Ewallet,91.6,27.093282394141998,34.040000000000006,4.9,125.64
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09:00,Credit card,44.48,39.010009598244885,28.449999999999996,4.3,72.92999999999999
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35:00,Ewallet,197.03,23.7381947669918,61.33000000000001,9.3,258.36
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33:00,Credit card,122.0,29.780131230574426,51.74000000000001,7.1,173.74
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45:00,Ewallet,44.19,21.78761061946903,12.310000000000002,9.6,56.5
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51:00,Cash,131.99,38.408772748483436,82.31,6.2,214.3
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:26:00,Cash,412.55,22.795493674676248,121.81,9.9,534.36
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52:00,Credit card,60.92,34.60712752254186,32.239999999999995,5.9,93.16
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04:00,Ewallet,341.09,34.6671008274594,180.99000000000007,6.3,522.08
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49:00,Cash,39.63,24.297994269340972,12.719999999999999,4.0,52.35
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19:00,Cash,29.9,24.779874213836482,9.850000000000001,6.1,39.75
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08:00,Credit card,508.4,29.40457676071984,211.76,4.5,720.16
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00,Ewallet,60.64,37.35537190082645,36.16,8.6,96.8
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25:00,Ewallet,226.02,31.942186088527553,106.08000000000001,6.0,332.1
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51:00,Credit card,53.13,34.76178781925343,28.309999999999995,9.5,81.44
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18:00,Credit card,241.95,24.366989684276337,77.94999999999999,9.9,319.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45:00,Ewallet,144.01,30.26825489056751,62.51000000000002,7.5,206.52
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37:00,Cash,105.38,36.77705783537318,61.30000000000001,7.6,166.68
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03:00,Cash,238.51,25.246035228483677,80.55000000000001,5.0,319.06
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42:00,Ewallet,68.36,22.229806598407286,19.540000000000006,6.7,87.9
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14:00,Ewallet,469.51,36.0950047638492,265.19000000000005,9.5,734.7
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47:00,Ewallet,61.07,37.37694831829368,36.449999999999996,6.8,97.52
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53:00,Ewallet,609.32,20.78523140925637,159.88,5.6,769.2
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26:00,Cash,261.05,37.59263686349509,157.24999999999994,7.2,418.29999999999995
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06:00,Cash,288.77,37.668364703850806,174.51,8.1,463.28
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35:00,Credit card,367.31,20.57303492269434,95.13999999999999,8.6,462.45
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57:00,Cash,85.97,39.41508104298802,55.93000000000001,9.4,141.9
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16:00,Credit card,209.36,30.835811034027095,93.34000000000003,8.9,302.70000000000005
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47:00,Credit card,595.03,24.99117587736991,198.25,4.2,793.28
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23:00,Ewallet,309.7,27.160261536290513,115.48000000000002,5.0,425.18
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17:00,Cash,226.34,20.196036950849727,57.28,8.8,283.62
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50:00,Cash,376.42,37.1795727636849,222.77999999999992,5.3,599.1999999999999
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,19:17:00,Ewallet,248.47,21.210679857940136,66.89000000000001,4.6,315.36
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,14:00:00,Credit card,298.35,26.070472792149875,105.21000000000004,7.5,403.56000000000006
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02:00,Ewallet,115.13,37.38851424842288,68.75,5.1,183.88
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21:00,Credit card,104.58,24.572664983772093,34.07000000000001,4.2,138.65
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,17:35:00,Cash,58.04,28.088217073472922,22.669999999999995,8.1,80.71
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42:00,Ewallet,86.19,26.105967078189302,30.450000000000003,6.0,116.64
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56:00,Cash,239.95,23.465807603980608,73.57,7.9,313.52
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58:00,Credit card,644.15,23.86833707599575,201.95000000000005,8.8,846.1
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08:00,Credit card,331.22,20.07239382239381,83.17999999999995,6.6,414.4
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30:00,Ewallet,102.6,35.50414885592156,56.48000000000002,6.2,159.08
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44:00,Credit card,390.97,20.226484390940612,99.12999999999994,4.2,490.09999999999997
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29:00,Credit card,63.21,27.718696397941674,24.239999999999988,7.3,87.44999999999999
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43:00,Ewallet,169.33,24.58132905754498,55.19,8.6,224.52
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09:00,Cash,552.71,25.806754725085913,192.25,6.8,744.96
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00:00,Ewallet,303.02,26.2222438644332,107.70000000000005,7.6,410.72
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45:00,Cash,208.98,30.060240963855417,89.81999999999996,5.8,298.79999999999995
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40:00,Cash,136.08,36.094674556213015,76.85999999999999,4.1,212.94
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36:00,Credit card,29.28,31.668611435239207,13.57,9.3,42.85
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04:00,Cash,254.4,32.81926692722087,124.28,6.8,378.68
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26:00,Ewallet,144.94,29.95021990237301,61.97,8.7,206.91
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36:00,Ewallet,61.38,22.086824067022086,17.4,6.3,78.78
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06:00,Credit card,253.39,21.334326782776078,68.72000000000003,5.1,322.11
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58:00,Cash,65.79,33.01771533292608,32.42999999999999,7.0,98.22
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10:00,Credit card,18.35,27.926158680282793,7.109999999999999,5.2,25.46
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31:00,Credit card,457.82,21.334066462765048,124.16000000000003,6.6,581.98
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49:00,Ewallet,165.12,21.862578080636,46.19999999999999,6.5,211.32
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10:00,Ewallet,43.42,21.226415094339615,11.699999999999996,9.0,55.12
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38:00,Credit card,63.93,27.60729249235647,24.380000000000003,5.2,88.31
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54:00,Credit card,256.98,27.932020864883043,99.59999999999997,6.8,356.58
